t_real, tv, d_tv, e_p_x, e_p_y,e_p_z, e_o_x, e_o_y, e_o_z, e_v_lin_x, e_v_lin_y, e_v_lin_z, e_v_ang_x, e_v_ang_y, e_v_ang_z,W_0x, W_0y, W_0z,  W_1x, W_1y, W_1z,  W_2x, W_2y, W_2z,  W_3x, W_3y, W_3z,p_c_x, p_c_y, p_c_z,p_d_x, p_d_y, p_d_z,prob0, prob1, prob2, prob3 
0.058,0,1,-0.0116049,0.0002702,0.000564564,0.0556391,-0.000994793,0.00109817,-0.191677,0.0052866,0.0197468,0.686813,-0.0106737,0.0118678,35,35,35,35,35,35,35,35,35,35,35,35,-0.0879984,-0.0161451,0.32701,-0.0763935,-0.0164153,0.326445,1,1,1,1
0.06,0,1,-0.0119715,0.000290875,0.000605183,0.0575531,-0.0010582,0.00115713,-0.190212,0.00554456,0.0204753,0.685309,-0.00996703,0.0115282,35,35,35,35,35,35,35,35,35,35,35,35,-0.0879683,-0.0161244,0.327011,-0.0759969,-0.0164153,0.326406,1,1,1,1
0.062,0,1,-0.0123673,0.000290875,0.000645461,0.0595787,-0.00105428,0.00116265,-0.189807,0.00554456,0.0211225,0.684234,-0.00996964,0.0115246,35,35,35,35,35,35,35,35,35,35,35,35,-0.0879683,-0.0161244,0.327011,-0.0756011,-0.0164153,0.326366,1,1,1,1
0.064,0,1,-0.0127281,0.000312522,0.000689017,0.0614837,-0.00111385,0.00121993,-0.188332,0.00579802,0.0218671,0.682574,-0.00923743,0.0112957,35,35,35,35,35,35,35,35,35,35,35,35,-0.0879342,-0.0161028,0.327013,-0.0752061,-0.0164153,0.326324,1,1,1,1
0.066,0,1,-0.0130841,0.000335132,0.000734271,0.0633825,-0.00116951,0.00127595,-0.18686,0.00604958,0.0226247,0.680909,-0.00850464,0.0111381,35,35,35,35,35,35,35,35,35,35,35,35,-0.0878961,-0.0160802,0.327016,-0.074812,-0.0164153,0.326282,1,1,1,1
0.068,0,1,-0.0134773,0.000335132,0.000778417,0.0653983,-0.00116551,0.00128156,-0.186415,0.00604958,0.0232678,0.679728,-0.00850761,0.0111341,35,35,35,35,35,35,35,35,35,35,35,35,-0.0878961,-0.0160802,0.327016,-0.0744188,-0.0164153,0.326237,1,1,1,1
0.07,0,1,-0.0138276,0.000358697,0.000826699,0.0672875,-0.0012172,0.00133674,-0.18493,0.00629932,0.0240355,0.678015,-0.00777589,0.0110398,35,35,35,35,35,35,35,35,35,35,35,35,-0.0878541,-0.0160566,0.327019,-0.0740265,-0.0164153,0.326192,1,1,1,1
0.072,0,1,-0.0141755,0.000381898,0.000876573,0.0691771,-0.00126232,0.00138875,-0.183498,0.00653516,0.0248044,0.676291,-0.00707578,0.0109926,35,35,35,35,35,35,35,35,35,35,35,35,-0.0878107,-0.0160334,0.327022,-0.0736351,-0.0164153,0.326145,1,1,1,1
0.074,0,1,-0.0145634,0.000383212,0.000924749,0.0711755,-0.00126087,0.00139701,-0.182962,0.00654823,0.0254504,0.674979,-0.00703994,0.0109865,35,35,35,35,35,35,35,35,35,35,35,35,-0.0878082,-0.0160321,0.327022,-0.0732448,-0.0164153,0.326097,1,1,1,1
0.076,0,1,-0.0149029,0.000408679,0.000977872,0.0730441,-0.00130453,0.00145126,-0.181219,0.00683674,0.0262098,0.670864,-0.00650805,0.0109678,35,35,35,35,35,35,35,35,35,35,35,35,-0.0877583,-0.0160066,0.327026,-0.0728554,-0.0164153,0.326048,1,1,1,1
