0.266,0.0102123,0,0,0,-1.434
0.268,0.0103111,0,0,0,-1.432
0.27,0.0104107,0,0,0,-1.43
0.272,0.0105112,0,0,0,-1.428
0.274,0.0106125,0,0,0,-1.426
0.276,0.0107147,0,0,0,-1.424
0.278,0.0108178,0,0,0,-1.422
0.28,0.0109217,0,0,0,-1.42
0.282,0.0110265,0,0,0,-1.418
0.284,0.0111322,0,0,0,-1.416
0.286,0.0112388,0,0,0,-1.414
0.288,0.0113462,0,0,0,-1.412
0.29,0.0114546,0,0,0,-1.41
0.292,0.0115639,0,0,0,-1.408
0.294,0.0116741,0,0,0,-1.406
0.296,0.0117852,0,0,0,-1.404
0.298,0.0118972,0,0,0,-1.402
0.3,0.0120102,0,0,0,-1.4
0.302,0.0121241,0,0,0,-1.398
0.304,0.0122389,0,0,0,-1.396
0.306,0.0123547,0,0,0,-1.394
0.308,0.0124715,0,0,0,-1.392
0.31,0.0125892,0,0,0,-1.39
0.312,0.0127079,0,0,0,-1.388
0.314,0.0128275,0,0,0,-1.386
0.316,0.0129482,0,0,0,-1.384
0.318,0.0130698,0,0,0,-1.382
0.32,0.0131924,0,0,0,-1.38
0.322,0.0133161,0,0,0,-1.378
0.324,0.0134407,0,0,0,-1.376
0.326,0.0135663,0,0,0,-1.374
0.328,0.013693,0,0,0,-1.372
0.33,0.0138207,0,0,0,-1.37
0.332,0.0139495,0,0,0,-1.368
0.334,0.0140793,0,0,0,-1.366
0.336,0.0142101,0,0,0,-1.364
0.338,0.014342,0,0,0,-1.362
0.34,0.014475,0,0,0,-1.36
0.342,0.014609,0,0,0,-1.358
0.344,0.0147441,0,0,0,-1.356
0.346,0.0148803,0,0,0,-1.354
0.348,0.0150176,0,0,0,-1.352
0.35,0.0151559,0,0,0,-1.35
0.352,0.0152954,0,0,0,-1.348
0.354,0.015436,0,0,0,-1.346
0.356,0.0155777,0,0,0,-1.344
0.358,0.0157206,0,0,0,-1.342
0.36,0.0158645,0,0,0,-1.34
0.362,0.0160097,0,0,0,-1.338
0.364,0.0161559,0,0,0,-1.336
0.366,0.0163033,0,0,0,-1.334
0.368,0.0164519,0,0,0,-1.332
0.37,0.0166017,0,0,0,-1.33
0.372,0.0167526,0,0,0,-1.328
0.374,0.0169047,0,0,0,-1.326
0.376,0.017058,0,0,0,-1.324
0.378,0.0172125,0,0,0,-1.322
0.38,0.0173682,0,0,0,-1.32
0.382,0.0175251,0,0,0,-1.318
0.384,0.0176833,0,0,0,-1.316
0.386,0.0178427,0,0,0,-1.314
0.388,0.0180033,0,0,0,-1.312
0.39,0.0181651,0,0,0,-1.31
0.392,0.0183282,0,0,0,-1.308
0.394,0.0184926,0,0,0,-1.306
0.396,0.0186582,0,0,0,-1.304
0.398,0.0188251,0,0,0,-1.302
0.4,0.0189933,0,0,0,-1.3
0.402,0.0191628,0,0,0,-1.298
0.404,0.0193336,0,0,0,-1.296
0.406,0.0195056,0,0,0,-1.294
0.408,0.019679,0,0,0,-1.292
0.41,0.0198537,0,0,0,-1.29
0.412,0.0200298,0,0,0,-1.288
0.414,0.0202072,0,0,0,-1.286
0.416,0.0203859,0,0,0,-1.284
0.418,0.020566,0,0,0,-1.282
0.42,0.0207474,0,0,0,-1.28
0.422,0.0209302,0,0,0,-1.278
0.424,0.0211144,0,0,0,-1.276
0.426,0.0212999,0,0,0,-1.274
0.428,0.0214869,0,0,0,-1.272
0.43,0.0216752,0,0,0,-1.27
0.432,0.021865,0,0,0,-1.268
0.434,0.0220562,0,0,0,-1.266
