t_real, tv, d_tv, e_p_x, e_p_y,e_p_z, e_o_x, e_o_y, e_o_z, e_v_lin_x, e_v_lin_y, e_v_lin_z, e_v_ang_x, e_v_ang_y, e_v_ang_z,W_0x, W_0y, W_0z,  W_1x, W_1y, W_1z,  W_2x, W_2y, W_2z,  W_3x, W_3y, W_3z,p_c_x, p_c_y, p_c_z,p_d_x, p_d_y, p_d_z,prob0, prob1, prob2, prob3 
0.112,0.112,1,0.0195369,-0.000762753,0.00499784,-0.0495136,-0.0022402,-0.0153123,0.0876177,-0.0190077,0.0804486,-0.284946,-0.0371403,-0.0171783,35.306,35.306,35,35,35,35,35.6059,35.6059,35,35,35,35,-0.0417723,0.00316308,0.356759,-0.0613092,0.00392583,0.351761,0.98,1,0.9604,1
0.114,0.114,1,0.0197467,-0.000793074,0.00516461,-0.050327,-0.00235134,-0.0153631,0.166381,-0.00322094,0.0893539,-0.337623,-0.00714475,-0.00268787,35.312,35.312,35,35,35,35,35.6178,35.6178,35,35,35,35,-0.0419852,0.00312177,0.356738,-0.0616748,0.00392583,0.351579,0.98,1,0.9604,1
0.116,0.116,1,0.0200538,-0.000804062,0.00534383,-0.0511533,-0.00245973,-0.0153986,0.153549,-0.0054941,0.0896099,-0.330831,-0.0118136,-0.00325019,35.318,35.318,35,35,35,35,35.6296,35.6296,35,35,35,35,-0.0419852,0.00312177,0.356738,-0.062039,0.00392583,0.351395,0.98,1,0.9604,1
0.118,0.118,1,0.0201928,-0.000846581,0.00550919,-0.0521277,-0.00248529,-0.0154028,0.0694972,-0.0212597,0.0826772,-0.283732,-0.0439253,-0.00851983,35.324,35.324,35,35,35,35,35.6415,35.6415,35,35,35,35,-0.0422089,0.00307925,0.356716,-0.0624017,0.00392583,0.351207,0.98,1,0.9604,1
0.12,0.12,1,0.0205539,-0.000846581,0.00569995,-0.0529374,-0.00261639,-0.0154294,0.180558,0,0.0953825,-0.34762,-0.000891606,-0.000361218,35.33,35.33,35,35,35,35,35.6534,35.6534,35,35,35,35,-0.0424307,0.00303785,0.356693,-0.0627628,0.00392583,0.351016,0.98,1,0.9604,1
0.122,0.122,1,0.0206791,-0.000890312,0.0058695,-0.0539306,-0.00262658,-0.0154293,0.0625971,-0.0218651,0.0847751,-0.284751,-0.0464082,-0.00402336,35.336,35.336,35,35,35,35,35.6653,35.6653,35,35,35,35,-0.0424433,0.00303552,0.356692,-0.0631223,0.00392583,0.350822,0.98,1,0.9604,1
0.124,0.124,1,0.0208179,-0.000930441,0.00604286,-0.0547431,-0.00276512,-0.0154432,0.0694158,-0.0200646,0.0866781,-0.290198,-0.0433293,-9.90949e-05,35.342,35.342,35,35,35,35,35.6772,35.6772,35,35,35,35,-0.0426624,0.00299539,0.356669,-0.0634803,0.00392583,0.350626,0.98,1,0.9604,1
0.126,0.126,1,0.0209183,-0.000976477,0.00621422,-0.0555713,-0.00289529,-0.0154458,0.0501961,-0.0230182,0.0856822,-0.28322,-0.050116,0.00322058,35.348,35.348,35,35,35,35,35.689,35.689,35,35,35,35,-0.0429183,0.00294936,0.35664,-0.0638366,0.00392583,0.350426,0.98,1,0.9604,1
0.128,0.128,1,0.021273,-0.000976477,0.00641668,-0.0563794,-0.00304496,-0.0154394,0.177345,0,0.10123,-0.347033,-0.000890323,-0.0004971,35.354,35.354,35,35,35,35,35.7009,35.7009,35,35,35,35,-0.0429183,0.00294936,0.35664,-0.0641913,0.00392583,0.350224,0.98,1,0.9604,1
0.13,0.13,1,0.0213584,-0.00102373,0.00659154,-0.0573709,-0.00305513,-0.0154394,0.0427168,-0.0236274,0.0874296,-0.281983,-0.052529,0.00567262,35.36,35.36,35,35,35,35,35.7128,35.7128,35,35,35,35,-0.0431859,0.0029021,0.35661,-0.0645443,0.00392583,0.350018,0.98,1,0.9604,1
