t_real, tv, d_tv, e_p_x, e_p_y,e_p_z, e_o_x, e_o_y, e_o_z, e_v_lin_x, e_v_lin_y, e_v_lin_z, e_v_ang_x, e_v_ang_y, e_v_ang_z,W_0x, W_0y, W_0z,  W_1x, W_1y, W_1z,  W_2x, W_2y, W_2z,  W_3x, W_3y, W_3z,p_c_x, p_c_y, p_c_z,p_d_x, p_d_y, p_d_z,prob0, prob1, prob2, prob3 
0.068,0.068,1,0.0140389,-0.000217332,0.00223915,-0.031599,-0.000534142,-0.000128325,0.190937,-0.00347038,0.0634264,-0.33274,-0.00995094,0.000969036,35,35,35,35,35,35,35,35,35,35,35,35,-0.0469829,-0.00382735,0.356271,-0.0610218,-0.00361002,0.354032,1,1,1,1
0.07,0.07,1,0.014375,-0.000231789,0.0023682,-0.0324956,-0.000583867,-0.000121088,0.168059,-0.00722846,0.0645261,-0.313833,-0.0173432,0.00271598,35,35,35,35,35,35,35,35,35,35,35,35,-0.0470665,-0.00384181,0.356268,-0.0614415,-0.00361002,0.3539,1,1,1,1
0.072,0.072,1,0.0147025,-0.000247047,0.00250003,-0.0333901,-0.000636093,-0.000112302,0.163734,-0.00762914,0.0659106,-0.313056,-0.0182099,0.00327191,35,35,35,35,35,35,35,35,35,35,35,35,-0.0471628,-0.00385794,0.356265,-0.0618601,-0.00361002,0.353765,1,1,1,1
0.074,0.074,1,0.0151146,-0.000247918,0.00263861,-0.0343848,-0.000645432,-0.000112613,0.206034,-0.000435686,0.0692942,-0.348159,-0.00325146,-0.000165626,35,35,35,35,35,35,35,35,35,35,35,35,-0.0471628,-0.00385794,0.356265,-0.0622774,-0.00361002,0.353626,1,1,1,1
0.076,0.076,1,0.015426,-0.000264948,0.00277649,-0.0352706,-0.000705648,-0.000101951,0.155732,-0.0085149,0.0689367,-0.310029,-0.0209932,0.0039834,35,35,35,35,35,35,35,35,35,35,35,35,-0.0472675,-0.00387497,0.35626,-0.0626935,-0.00361002,0.353484,1,1,1,1
0.078,0.078,1,0.0157094,-0.000285786,0.00291594,-0.0361354,-0.000781797,-8.83623e-05,0.141684,-0.0104188,0.0697285,-0.302682,-0.0265512,0.00510576,35,35,35,35,35,35,35,35,35,35,35,35,-0.047399,-0.00389581,0.356254,-0.0631084,-0.00361002,0.353338,1,1,1,1
0.08,0.08,1,0.0161229,-0.000285786,0.00306571,-0.0371353,-0.000788484,-8.93112e-05,0.206769,0,0.074882,-0.349977,-0.00233215,-0.000426734,35,35,35,35,35,35,35,35,35,35,35,35,-0.047399,-0.00389581,0.356254,-0.0635219,-0.00361002,0.353188,1,1,1,1
0.082,0.082,1,0.0164127,-0.00030474,0.0032122,-0.0380158,-0.000861679,-7.71469e-05,0.144894,-0.00947699,0.0732472,-0.308182,-0.0255234,0.00459873,35,35,35,35,35,35,35,35,35,35,35,35,-0.0475214,-0.00391476,0.356247,-0.0639341,-0.00361002,0.353034,1,1,1,1
0.084,0.084,1,0.0166929,-0.000324574,0.00336127,-0.0388941,-0.000940818,-6.46579e-05,0.140109,-0.00991742,0.0745334,-0.307382,-0.0276013,0.00475118,35,35,35,35,35,35,35,35,35,35,35,35,-0.047652,-0.00393459,0.356239,-0.0643449,-0.00361002,0.352877,1,1,1,1
0.086,0.086,1,0.0171024,-0.000324574,0.00352189,-0.0398932,-0.000947512,-6.56761e-05,0.204721,0,0.0803118,-0.349682,-0.00234034,-0.000475339,35,35,35,35,35,35,35,35,35,35,35,35,-0.047652,-0.00393459,0.356239,-0.0647544,-0.00361002,0.352717,1,1,1,1
