t_real, tv, d_tv, e_p_x, e_p_y,e_p_z, e_o_x, e_o_y, e_o_z, e_v_lin_x, e_v_lin_y, e_v_lin_z, e_v_ang_x, e_v_ang_y, e_v_ang_z,W_0x, W_0y, W_0z,  W_1x, W_1y, W_1z,  W_2x, W_2y, W_2z,  W_3x, W_3y, W_3z,p_c_x, p_c_y, p_c_z,p_d_x, p_d_y, p_d_z,prob0, prob1, prob2, prob3 
0.034,0,1,0.00735434,-5.5763e-05,0.000569327,-0.0159056,-0.000159718,-4.22983e-05,0.217599,0,0.0318063,-0.351517,-0.00313347,-0.000468143,35,35,35,35,35,35,35,35,35,35,35,35,-0.0472167,-0.00300672,0.35651,-0.054571,-0.00295096,0.35594,1,1,1,1
0.036,0,1,0.00776825,-6.2073e-05,0.000638298,-0.0168521,-0.000180168,-4.82622e-05,0.206958,-0.00315496,0.0344852,-0.331261,-0.00716621,-0.00205896,35,35,35,35,35,35,35,35,35,35,35,35,-0.0472374,-0.00301303,0.356511,-0.0550056,-0.00295096,0.355873,1,1,1,1
0.038,0,1,0.00820227,-6.2073e-05,0.000709556,-0.0178562,-0.000189127,-4.95965e-05,0.217005,0,0.0356293,-0.351433,-0.0031311,-0.000472263,35,35,35,35,35,35,35,35,35,35,35,35,-0.0472374,-0.00301303,0.356511,-0.0554397,-0.00295096,0.355802,1,1,1,1
0.04,0,1,0.00861162,-6.87313e-05,0.000786197,-0.0187992,-0.000212079,-5.62229e-05,0.204679,-0.00332915,0.0383205,-0.330046,-0.00804452,-0.00228123,35,35,35,35,35,35,35,35,35,35,35,35,-0.0472614,-0.00301969,0.356513,-0.055873,-0.00295096,0.355727,1,1,1,1
0.042,0,1,0.00901954,-7.50411e-05,0.000866497,-0.0197452,-0.000236012,-6.29411e-05,0.203958,-0.00315493,0.04015,-0.331107,-0.00838808,-0.00231039,35,35,35,35,35,35,35,35,35,35,35,35,-0.0472862,-0.003026,0.356514,-0.0563057,-0.00295096,0.355648,1,1,1,1
0.044,0,1,0.00945152,-7.50411e-05,0.000949183,-0.0207489,-0.000244962,-6.42899e-05,0.21599,0,0.0413429,-0.351289,-0.00312611,-0.000482656,35,35,35,35,35,35,35,35,35,35,35,35,-0.0472862,-0.003026,0.356514,-0.0567377,-0.00295096,0.355565,1,1,1,1
0.046,0,1,0.00985278,-8.18488e-05,0.00103714,-0.0216766,-0.00026726,-7.11894e-05,0.200629,-0.00340384,0.0439794,-0.324687,-0.00781779,-0.002376,35,35,35,35,35,35,35,35,35,35,35,35,-0.0473161,-0.00303281,0.356516,-0.0571689,-0.00295096,0.355479,1,1,1,1
0.048,0,1,0.0102832,-8.18488e-05,0.00112741,-0.0226799,-0.000276204,-7.25448e-05,0.215229,0,0.0451362,-0.351181,-0.00312322,-0.000487454,35,35,35,35,35,35,35,35,35,35,35,35,-0.0473501,-0.00303977,0.356517,-0.0575994,-0.00295096,0.355388,1,1,1,1
0.05,0,1,0.0106769,-8.92127e-05,0.00122279,-0.0236033,-0.000296263,-7.94064e-05,0.196832,-0.00368193,0.0476865,-0.323194,-0.00703479,-0.00236855,35,35,35,35,35,35,35,35,35,35,35,35,-0.0473521,-0.00304017,0.356517,-0.058029,-0.00295096,0.355294,1,1,1,1
0.052,0,1,0.0110638,-9.71784e-05,0.00132158,-0.0245231,-0.000319387,-8.44249e-05,0.193437,-0.00398288,0.0493983,-0.3219,-0.00810041,-0.00171118,35,35,35,35,35,35,35,35,35,35,35,35,-0.0473941,-0.00304814,0.356518,-0.0584578,-0.00295096,0.355196,1,1,1,1
0.054,0,1,0.0114917,-9.71784e-05,0.00142318,-0.0255259,-0.000328322,-8.5793e-05,0.213963,0,0.0507996,-0.351001,-0.00311844,-0.000496635,35,35,35,35,35,35,35,35,35,35,35,35,-0.0473941,-0.00304814,0.356518,-0.0588858,-0.00295096,0.355095,1,1,1,1
0.056,0,1,0.0118709,-0.000105778,0.00152909,-0.0264437,-0.000356055,-8.89914e-05,0.18959,-0.00429988,0.0529553,-0.321237,-0.00970617,-0.00105171,35,35,35,35,35,35,35,35,35,35,35,35,-0.0474419,-0.00305674,0.356519,-0.0593128,-0.00295096,0.35499,1,1,1,1
0.058,0,1,0.0122432,-0.000115009,0.00163833,-0.0273599,-0.000388713,-9.09044e-05,0.186183,-0.00461527,0.0546163,-0.320659,-0.011424,-0.000579863,35,35,35,35,35,35,35,35,35,35,35,35,-0.0474956,-0.00306597,0.356519,-0.0597388,-0.00295096,0.35488,1,1,1,1
0.06,0,1,0.0126683,-0.000115009,0.00175118,-0.0283622,-0.000397642,-9.22938e-05,0.212548,0,0.0564276,-0.3508,-0.00311595,-0.000511813,35,35,35,35,35,35,35,35,35,35,35,35,-0.0474956,-0.00306597,0.356519,-0.0601639,-0.00295096,0.354768,1,1,1,1
0.062,0,1,0.0130329,-0.000124859,0.00186743,-0.0292766,-0.000435238,-9.33844e-05,0.18227,-0.00492513,0.0581255,-0.320042,-0.0131482,-0.000263986,35,35,35,35,35,35,35,35,35,35,35,35,-0.0475551,-0.00307582,0.356518,-0.060588,-0.00295096,0.354651,1,1,1,1
0.064,0,1,0.0133942,-0.000134756,0.00198699,-0.0301942,-0.000475736,-9.39863e-05,0.180634,-0.00494826,0.0597776,-0.321146,-0.0141612,-7.88549e-05,35,35,35,35,35,35,35,35,35,35,35,35,-0.0476169,-0.00308572,0.356518,-0.0610111,-0.00295096,0.354531,1,1,1,1
0.066,0,1,0.0138161,-0.000134756,0.00211102,-0.0311958,-0.000484659,-9.54057e-05,0.210985,0,0.0620163,-0.350577,-0.00311459,-0.000533137,35,35,35,35,35,35,35,35,35,35,35,35,-0.0476169,-0.00308572,0.356518,-0.061433,-0.00295096,0.354407,1,1,1,1
0.068,0,1,0.0141661,-0.000145792,0.00223748,-0.0321069,-0.000531404,-9.56438e-05,0.175007,-0.00551834,0.0632295,-0.318897,-0.0163452,8.76622e-05,35,35,35,35,35,35,35,35,35,35,35,35,-0.0476878,-0.00309675,0.356516,-0.0618539,-0.00295096,0.354279,1,1,1,1
0.07,0,1,0.0145134,-0.000156803,0.00236724,-0.0330214,-0.000580309,-9.57556e-05,0.173641,-0.00550517,0.0648782,-0.320055,-0.0171001,0.000143293,35,35,35,35,35,35,35,35,35,35,35,35,-0.0477644,-0.00310839,0.356515,-0.0622736,-0.00295096,0.354147,1,1,1,1
0.072,0,1,0.0149278,-0.00015743,0.00250225,-0.0340175,-0.000591565,-9.71366e-05,0.207187,-0.000313706,0.0675084,-0.348634,-0.00393151,-0.000519959,35,35,35,35,35,35,35,35,35,35,35,35,-0.0477644,-0.00310839,0.356515,-0.0626922,-0.00295096,0.354012,1,1,1,1
0.074,0,1,0.0152628,-0.000169664,0.00263874,-0.0349253,-0.000647205,-9.70858e-05,0.16749,-0.00611699,0.0682461,-0.317731,-0.0194558,0.00024649,35,35,35,35,35,35,35,35,35,35,35,35,-0.0478468,-0.00312062,0.356512,-0.0631095,-0.00295096,0.353874,1,1,1,1
0.076,0,1,0.0156789,-0.000169664,0.00278121,-0.0359257,-0.000656119,-9.85682e-05,0.208054,0,0.0712329,-0.350158,-0.00311292,-0.000577751,35,35,35,35,35,35,35,35,35,35,35,35,-0.0479303,-0.00313278,0.35651,-0.0635256,-0.00295096,0.353731,1,1,1,1
0.078,0,1,0.0160053,-0.000182516,0.00292445,-0.0368285,-0.000715529,-9.84031e-05,0.163223,-0.00642581,0.071621,-0.315963,-0.0207738,0.000318412,35,35,35,35,35,35,35,35,35,35,35,35,-0.0479351,-0.00313348,0.356509,-0.0639405,-0.00295096,0.353585,1,1,1,1
0.08,0,1,0.0163216,-0.000196388,0.00307035,-0.0377235,-0.00077316,-9.7144e-05,0.158146,-0.00693646,0.0729471,-0.313247,-0.0201448,0.000691067,35,35,35,35,35,35,35,35,35,35,35,35,-0.0480324,-0.00314735,0.356506,-0.064354,-0.00295096,0.353435,1,1,1,1
0.082,0,1,0.0167338,-0.000196388,0.00322374,-0.0387231,-0.00078207,-9.86756e-05,0.206102,0,0.0766979,-0.349877,-0.00311253,-0.000612599,35,35,35,35,35,35,35,35,35,35,35,35,-0.0480324,-0.00314735,0.356506,-0.0647662,-0.00295096,0.353282,1,1,1,1
0.084,0,1,0.0170379,-0.000211436,0.00337561,-0.0396143,-0.000842135,-9.56458e-05,0.152043,-0.00752394,0.0759315,-0.311925,-0.0209841,0.00133592,35,35,35,35,35,35,35,35,35,35,35,35,-0.0481391,-0.0031624,0.3565,-0.0651771,-0.00295096,0.353125,1,1,1,1
0.086,0,1,0.0173312,-0.000227672,0.00352972,-0.0405024,-0.000908164,-9.10636e-05,0.146623,-0.00811782,0.0770558,-0.310833,-0.0230603,0.0019198,35,35,35,35,35,35,35,35,35,35,35,35,-0.0482553,-0.00317863,0.356494,-0.0655865,-0.00295096,0.352964,1,1,1,1
0.088,0,1,0.0177392,-0.000227672,0.00369394,-0.0415012,-0.000917071,-9.2649e-05,0.204007,0,0.0821095,-0.349576,-0.00311424,-0.000650523,35,35,35,35,35,35,35,35,35,35,35,35,-0.0482553,-0.00317863,0.356494,-0.0659945,-0.00295096,0.3528,1,1,1,1
0.09,0,1,0.0180201,-0.000245086,0.00385387,-0.042386,-0.00098993,-8.70442e-05,0.140475,-0.00870724,0.0799695,-0.30967,-0.0254417,0.0023367,35,35,35,35,35,35,35,35,35,35,35,35,-0.0483809,-0.00319605,0.356486,-0.0664011,-0.00295096,0.352632,1,1,1,1
0.092,0,1,0.0182902,-0.000263667,0.00401606,-0.0432678,-0.00106969,-8.07995e-05,0.135039,-0.00929004,0.0810933,-0.308626,-0.0278527,0.00261109,35,35,35,35,35,35,35,35,35,35,35,35,-0.0485159,-0.00321463,0.356477,-0.0668061,-0.00295096,0.352461,1,1,1,1
0.094,0,1,0.0186937,-0.000263667,0.00419099,-0.0442656,-0.0010786,-8.24516e-05,0.201769,0,0.0874639,-0.349253,-0.00311751,-0.000697598,35,35,35,35,35,35,35,35,35,35,35,35,-0.0485159,-0.00321463,0.356477,-0.0672097,-0.00295096,0.352286,1,1,1,1
0.096,0,1,0.0189514,-0.0002834,0.00435898,-0.0451441,-0.00116515,-7.58937e-05,0.12882,-0.00986676,0.0839958,-0.307487,-0.0302235,0.00278515,35,35,35,35,35,35,35,35,35,35,35,35,-0.0486603,-0.00323436,0.356466,-0.0676117,-0.00295096,0.352107,1,1,1,1
0.098,0,1,0.0192064,-0.000303149,0.00452988,-0.0460262,-0.00125374,-6.9624e-05,0.127518,-0.00987446,0.0854494,-0.308732,-0.0309396,0.00269936,35,35,35,35,35,35,35,35,35,35,35,35,-0.0488056,-0.00325411,0.356455,-0.0680121,-0.00295096,0.351925,1,1,1,1
