t_real, tv, d_tv, e_p_x, e_p_y,e_p_z, e_o_x, e_o_y, e_o_z, e_v_lin_x, e_v_lin_y, e_v_lin_z, e_v_ang_x, e_v_ang_y, e_v_ang_z,W_0x, W_0y, W_0z,  W_1x, W_1y, W_1z,  W_2x, W_2y, W_2z,  W_3x, W_3y, W_3z,p_c_x, p_c_y, p_c_z,p_d_x, p_d_y, p_d_z,prob0, prob1, prob2, prob3 
0.04,0.04,1,0.00410228,-8.01068e-05,-9.3097e-05,0.00065927,0.00238493,-0.009167,0.100048,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.00592766,0.00399087,0.000880043,-0.0100299,0.00407098,0.00097314,1,1,1,1
0.042,0.042,1,0.00430228,-8.01068e-05,-9.3097e-05,0.00065927,0.00238493,-0.009167,0.0999976,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.00592766,0.00399087,0.000880043,-0.0102299,0.00407098,0.00097314,1,1,1,1
0.044,0.044,1,0.00450217,-8.01068e-05,-9.3097e-05,0.00065927,0.00238493,-0.009167,0.0999444,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.00592766,0.00399087,0.000880043,-0.0104298,0.00407098,0.00097314,1,1,1,1
0.046,0.046,1,0.00431705,-4.64544e-06,0.000931986,0.00065927,0.00238493,-0.009167,-0.092558,0.0377307,0.512542,0.682754,0.119838,-0.690152,35,35,35,35,35,35,35,35,35,35,35,35,-0.00631255,0.00406633,0.00190513,-0.0106296,0.00407098,0.00097314,1,1,1,1
0.048,0.048,1,0.00451671,-4.64544e-06,0.000931986,0.00261077,0.00273562,-0.0111366,0.0998303,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.00631255,0.00406633,0.00190513,-0.0108293,0.00407098,0.00097314,1,1,1,1
0.05,0.05,1,0.00471625,-4.64544e-06,0.000931986,0.00261077,0.00273562,-0.0111366,0.0997695,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.00631255,0.00406633,0.00190513,-0.0110288,0.00407098,0.00097314,1,1,1,1
0.052,0.052,1,0.00491566,-4.64544e-06,0.000931986,0.00261077,0.00273562,-0.0111366,0.0997062,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.00631255,0.00406633,0.00190513,-0.0112282,0.00407098,0.00097314,1,1,1,1
0.054,0.054,1,0.00511494,-4.64544e-06,0.000931986,0.00261077,0.00273562,-0.0111366,0.0996403,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.00631255,0.00406633,0.00190513,-0.0114275,0.00407098,0.00097314,1,1,1,1
0.056,0.056,1,0.00531409,-4.64544e-06,0.000931986,0.00261077,0.00273562,-0.0111366,0.0995719,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.00631255,0.00406633,0.00190513,-0.0116266,0.00407098,0.00097314,1,1,1,1
0.058,0.058,1,0.00551309,-4.64544e-06,0.000931986,0.00261077,0.00273562,-0.0111366,0.0995011,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.00631255,0.00406633,0.00190513,-0.0118256,0.00407098,0.00097314,1,1,1,1
0.06,0.06,1,0.00571194,-4.64544e-06,0.000931986,0.00261077,0.00273562,-0.0111366,0.0994277,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.00631255,0.00406633,0.00190513,-0.0120245,0.00407098,0.00097314,1,1,1,1
0.062,0.062,1,0.00591065,-4.64544e-06,0.000931986,0.00261077,0.00273562,-0.0111366,0.0993517,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.00631255,0.00406633,0.00190513,-0.0122232,0.00407098,0.00097314,1,1,1,1
0.064,0.064,1,0.00610919,-4.64544e-06,0.000931986,0.00261077,0.00273562,-0.0111366,0.0992733,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.00631255,0.00406633,0.00190513,-0.0124217,0.00407098,0.00097314,1,1,1,1
0.066,0.066,1,0.00630758,-4.64544e-06,0.000931986,0.00261077,0.00273562,-0.0111366,0.0991924,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.00631255,0.00406633,0.00190513,-0.0126201,0.00407098,0.00097314,1,1,1,1
0.068,0.068,1,0.0065058,-4.64544e-06,0.000931986,0.00261077,0.00273562,-0.0111366,0.0991089,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.00631255,0.00406633,0.00190513,-0.0128183,0.00407098,0.00097314,1,1,1,1
0.07,0.07,1,0.00670384,-4.64544e-06,0.000931986,0.00261077,0.00273562,-0.0111366,0.099023,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.00631255,0.00406633,0.00190513,-0.0130164,0.00407098,0.00097314,1,1,1,1
0.072,0.072,1,0.00690171,-4.64544e-06,0.000931986,0.00261077,0.00273562,-0.0111366,0.0989346,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.00631255,0.00406633,0.00190513,-0.0132143,0.00407098,0.00097314,1,1,1,1
0.074,0.074,1,0.0070994,-4.64544e-06,0.000931986,0.00261077,0.00273562,-0.0111366,0.0988436,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.00631255,0.00406633,0.00190513,-0.013412,0.00407098,0.00097314,1,1,1,1
0.076,0.076,1,0.0072969,-4.64544e-06,0.000931986,0.00261077,0.00273562,-0.0111366,0.0987502,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.00631255,0.00406633,0.00190513,-0.0136095,0.00407098,0.00097314,1,1,1,1
0.078,0.078,1,0.00749421,-4.64544e-06,0.000931986,0.00261077,0.00273562,-0.0111366,0.0986542,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.00631255,0.00406633,0.00190513,-0.0138068,0.00407098,0.00097314,1,1,1,1
0.08,0.08,1,0.00769132,-4.64544e-06,0.000931986,0.00261077,0.00273562,-0.0111366,0.0985558,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.00631255,0.00406633,0.00190513,-0.0140039,0.00407098,0.00097314,1,1,1,1
0.082,0.082,1,0.00788823,-4.64544e-06,0.000931986,0.00261077,0.00273562,-0.0111366,0.0984549,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.00631255,0.00406633,0.00190513,-0.0142008,0.00407098,0.00097314,1,1,1,1
0.084,0.084,1,0.00693917,-0.000151202,0.0005566,0.00261077,0.00273562,-0.0111366,-0.474528,-0.0732783,-0.187693,0.170757,-0.0610165,-1.22195,35,35,35,35,35,35,35,35,35,35,35,35,-0.00745831,0.00391978,0.00152974,-0.0143975,0.00407098,0.00097314,1,1,1,1
0.086,0.086,1,0.00713566,-0.000151202,0.0005566,0.0031044,0.00255945,-0.014627,0.0982456,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.00745831,0.00391978,0.00152974,-0.014594,0.00407098,0.00097314,1,1,1,1
0.088,0.088,1,0.00717576,-0.000136556,0.000551781,0.0031044,0.00255945,-0.014627,0.0200468,0.00732299,-0.00240962,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.00761449,0.00393442,0.00152492,-0.0147902,0.00407098,0.00097314,1,1,1,1
0.09,0.09,1,0.00737181,-0.000136556,0.000551781,0.0031044,0.00255945,-0.014627,0.0980264,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.00761449,0.00393442,0.00152492,-0.0149863,0.00407098,0.00097314,1,1,1,1
0.092,0.092,1,0.00740388,-0.000140382,0.000579373,0.0031044,0.00255945,-0.014627,0.0160349,-0.0019127,0.013796,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.00777825,0.0039306,0.00155251,-0.0151821,0.00407098,0.00097314,1,1,1,1
0.094,0.094,1,0.00759948,-0.000140382,0.000579373,0.0031044,0.00255945,-0.014627,0.0977972,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.00777825,0.0039306,0.00155251,-0.0153777,0.00407098,0.00097314,1,1,1,1
0.096,0.096,1,0.00779483,-0.000140382,0.000579373,0.0031044,0.00255945,-0.014627,0.097679,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.00777825,0.0039306,0.00155251,-0.0155731,0.00407098,0.00097314,1,1,1,1
0.098,0.098,1,0.00798995,-0.000140382,0.000579373,0.0031044,0.00255945,-0.014627,0.0975582,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.00777825,0.0039306,0.00155251,-0.0157682,0.00407098,0.00097314,1,1,1,1
0.1,0.1,1,0.00818482,-0.000140382,0.000579373,0.0031044,0.00255945,-0.014627,0.097435,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.00777825,0.0039306,0.00155251,-0.0159631,0.00407098,0.00097314,1,1,1,1
0.102,0.102,1,0.00837944,-0.000140382,0.000579373,0.0031044,0.00255945,-0.014627,0.0973094,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.00777825,0.0039306,0.00155251,-0.0161577,0.00407098,0.00097314,1,1,1,1
0.104,0.104,1,0.0085738,-0.000140382,0.000579373,0.0031044,0.00255945,-0.014627,0.0971812,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.00777825,0.0039306,0.00155251,-0.016352,0.00407098,0.00097314,1,1,1,1
0.106,0.106,1,0.0087679,-0.000140382,0.000579373,0.0031044,0.00255945,-0.014627,0.0970506,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.00777825,0.0039306,0.00155251,-0.0165461,0.00407098,0.00097314,1,1,1,1
0.108,0.108,1,0.00896174,-0.000140382,0.000579373,0.0031044,0.00255945,-0.014627,0.0969176,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.00777825,0.0039306,0.00155251,-0.01674,0.00407098,0.00097314,1,1,1,1
0.11,0.11,1,0.0091553,-0.000140382,0.000579373,0.0031044,0.00255945,-0.014627,0.0967821,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.00777825,0.0039306,0.00155251,-0.0169335,0.00407098,0.00097314,1,1,1,1
0.112,0.112,1,0.00934859,-0.000140382,0.000579373,0.0031044,0.00255945,-0.014627,0.0966442,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.00777825,0.0039306,0.00155251,-0.0171268,0.00407098,0.00097314,1,1,1,1
0.114,0.114,1,0.0095416,-0.000140382,0.000579373,0.0031044,0.00255945,-0.014627,0.0965038,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.00777825,0.0039306,0.00155251,-0.0173198,0.00407098,0.00097314,1,1,1,1
0.116,0.116,1,0.00973432,-0.000140382,0.000579373,0.0031044,0.00255945,-0.014627,0.096361,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.00777825,0.0039306,0.00155251,-0.0175126,0.00407098,0.00097314,1,1,1,1
0.118,0.118,1,0.00992675,-0.000140382,0.000579373,0.0031044,0.00255945,-0.014627,0.0962158,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.00777825,0.0039306,0.00155251,-0.017705,0.00407098,0.00097314,1,1,1,1
0.12,0.12,1,0.0101189,-0.000140382,0.000579373,0.0031044,0.00255945,-0.014627,0.0960681,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.00777825,0.0039306,0.00155251,-0.0178971,0.00407098,0.00097314,1,1,1,1
0.122,0.122,1,0.0103107,-0.000140382,0.000579373,0.0031044,0.00255945,-0.014627,0.095918,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.00777825,0.0039306,0.00155251,-0.018089,0.00407098,0.00097314,1,1,1,1
0.124,0.124,1,0.0105023,-0.000140382,0.000579373,0.0031044,0.00255945,-0.014627,0.0957655,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.00777825,0.0039306,0.00155251,-0.0182805,0.00407098,0.00097314,1,1,1,1
0.126,0.126,1,0.00944443,-0.000355111,0.000860949,0.0031044,0.00255945,-0.014627,-0.528914,-0.107365,0.140788,0.141534,-0.0783902,-0.284097,35,35,35,35,35,35,35,35,35,35,35,35,-0.0090273,0.00371587,0.00183409,-0.0184717,0.00407098,0.00097314,1,1,1,1
0.128,0.128,1,0.00963533,-0.000355111,0.000860949,0.00351145,0.00233719,-0.0154379,0.0954532,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.0090273,0.00371587,0.00183409,-0.0186626,0.00407098,0.00097314,1,1,1,1
0.13,0.13,1,0.00982592,-0.000355111,0.000860949,0.00351145,0.00233719,-0.0154379,0.0952934,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.0090273,0.00371587,0.00183409,-0.0188532,0.00407098,0.00097314,1,1,1,1
0.132,0.132,1,0.0100162,-0.000355111,0.000860949,0.00351145,0.00233719,-0.0154379,0.0951312,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.0090273,0.00371587,0.00183409,-0.0190435,0.00407098,0.00097314,1,1,1,1
0.134,0.134,1,0.0102061,-0.000355111,0.000860949,0.00351145,0.00233719,-0.0154379,0.0949666,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.0090273,0.00371587,0.00183409,-0.0192334,0.00407098,0.00097314,1,1,1,1
0.136,0.136,1,0.0103957,-0.000355111,0.000860949,0.00351145,0.00233719,-0.0154379,0.0947996,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.0090273,0.00371587,0.00183409,-0.019423,0.00407098,0.00097314,1,1,1,1
0.138,0.138,1,0.010585,-0.000355111,0.000860949,0.00351145,0.00233719,-0.0154379,0.0946303,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.0090273,0.00371587,0.00183409,-0.0196123,0.00407098,0.00097314,1,1,1,1
0.14,0.14,1,0.0107739,-0.000355111,0.000860949,0.00351145,0.00233719,-0.0154379,0.0944585,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.0090273,0.00371587,0.00183409,-0.0198012,0.00407098,0.00097314,1,1,1,1
0.142,0.142,1,0.0109625,-0.000355111,0.000860949,0.00351145,0.00233719,-0.0154379,0.0942843,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.0090273,0.00371587,0.00183409,-0.0199898,0.00407098,0.00097314,1,1,1,1
0.144,0.144,1,0.0111507,-0.000355111,0.000860949,0.00351145,0.00233719,-0.0154379,0.0941078,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.0090273,0.00371587,0.00183409,-0.020178,0.00407098,0.00097314,1,1,1,1
0.146,0.146,1,0.0113385,-0.000355111,0.000860949,0.00351145,0.00233719,-0.0154379,0.0939289,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.0090273,0.00371587,0.00183409,-0.0203658,0.00407098,0.00097314,1,1,1,1
0.148,0.148,1,0.011526,-0.000355111,0.000860949,0.00351145,0.00233719,-0.0154379,0.0937476,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.0090273,0.00371587,0.00183409,-0.0205533,0.00407098,0.00097314,1,1,1,1
0.15,0.15,1,0.0117132,-0.000355111,0.000860949,0.00351145,0.00233719,-0.0154379,0.0935639,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.0090273,0.00371587,0.00183409,-0.0207405,0.00407098,0.00097314,1,1,1,1
0.152,0.152,1,0.0118999,-0.000355111,0.000860949,0.00351145,0.00233719,-0.0154379,0.0933779,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.0090273,0.00371587,0.00183409,-0.0209272,0.00407098,0.00097314,1,1,1,1
0.154,0.154,1,0.0120863,-0.000355111,0.000860949,0.00351145,0.00233719,-0.0154379,0.0931895,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.0090273,0.00371587,0.00183409,-0.0211136,0.00407098,0.00097314,1,1,1,1
0.156,0.156,1,0.0122723,-0.000355111,0.000860949,0.00351145,0.00233719,-0.0154379,0.0929988,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.0090273,0.00371587,0.00183409,-0.0212996,0.00407098,0.00097314,1,1,1,1
0.158,0.158,1,0.0124579,-0.000355111,0.000860949,0.00351145,0.00233719,-0.0154379,0.0928057,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.0090273,0.00371587,0.00183409,-0.0214852,0.00407098,0.00097314,1,1,1,1
0.16,0.16,1,0.0126431,-0.000355111,0.000860949,0.00351145,0.00233719,-0.0154379,0.0926103,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.0090273,0.00371587,0.00183409,-0.0216704,0.00407098,0.00097314,1,1,1,1
0.162,0.162,1,0.0106906,-0.000634959,0.000505626,0.00351145,0.00233719,-0.0154379,-0.976246,-0.139924,-0.177661,0.0352472,0.0264467,0.636584,35,35,35,35,35,35,35,35,35,35,35,35,-0.0111646,0.00343602,0.00147877,-0.0218552,0.00407098,0.00097314,1,1,1,1
0.164,0.164,1,0.0108751,-0.000634959,0.000505626,0.00360944,0.00241671,-0.0136191,0.0922124,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.0111646,0.00343602,0.00147877,-0.0220397,0.00407098,0.00097314,1,1,1,1
0.166,0.166,1,0.0110591,-0.000634959,0.000505626,0.00360944,0.00241671,-0.0136191,0.09201,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.0111646,0.00343602,0.00147877,-0.0222237,0.00407098,0.00097314,1,1,1,1
0.168,0.168,1,0.0112427,-0.000634959,0.000505626,0.00360944,0.00241671,-0.0136191,0.0918052,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.0111646,0.00343602,0.00147877,-0.0224073,0.00407098,0.00097314,1,1,1,1
0.17,0.17,1,0.0114259,-0.000634959,0.000505626,0.00360944,0.00241671,-0.0136191,0.0915981,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.0111646,0.00343602,0.00147877,-0.0225905,0.00407098,0.00097314,1,1,1,1
0.172,0.172,1,0.0116087,-0.000634959,0.000505626,0.00360944,0.00241671,-0.0136191,0.0913887,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.0111646,0.00343602,0.00147877,-0.0227733,0.00407098,0.00097314,1,1,1,1
0.174,0.174,1,0.011791,-0.000634959,0.000505626,0.00360944,0.00241671,-0.0136191,0.091177,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.0111646,0.00343602,0.00147877,-0.0229556,0.00407098,0.00097314,1,1,1,1
0.176,0.176,1,0.0119729,-0.000634959,0.000505626,0.00360944,0.00241671,-0.0136191,0.090963,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.0111646,0.00343602,0.00147877,-0.0231376,0.00407098,0.00097314,1,1,1,1
0.178,0.178,1,0.0121544,-0.000634959,0.000505626,0.00360944,0.00241671,-0.0136191,0.0907467,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,35,35,-0.0111646,0.00343602,0.00147877,-0.023319,0.00407098,0.00097314,1,1,1,1
