t_real, tv, d_tv, e_p_x, e_p_y,e_p_z, e_o_x, e_o_y, e_o_z, W_0x, W_0z,  W_1x, W_1z,  W_2x, W_2z,  W_3x, W_3z,p_c_x, p_c_y, p_c_z,prob0, prob1, prob2, prob3,g_l0_x, g_l0_y, g_l0_z,g_l1_x, g_l1_y, g_l1_z,g_l2_x, g_l2_y, g_l2_z,g_l3_x, g_l3_y, g_l3_z, 
0.04,0.04,1,-0.00809377,0.000201986,0.000296878,0.0374636,0.000377787,0.000427227,35,35,35,35,35,35,35,35,-0.0846262,0.000279265,0.327754,1,1,1,1,0.132832,-0.131256,0.0223958,0.132951,0.138146,0.0223084,-0.238793,-0.13874,0.0223331,-0.245196,0.132241,0.0222429
0.042,0.042,1,-0.0084837,0.000224267,0.000328984,0.0394117,0.000395656,0.000460753,35,35,35,35,35,35,35,35,-0.0846134,0.000301546,0.327759,1,1,1,1,0.132849,-0.131258,0.0224148,0.13296,0.138143,0.0222996,-0.238775,-0.138754,0.022352,-0.245187,0.132227,0.0222338
0.044,0.044,1,-0.00887034,0.00024711,0.000362769,0.0413568,0.000415336,0.000494241,35,35,35,35,35,35,35,35,-0.0845979,0.000324389,0.327764,1,1,1,1,0.132869,-0.131261,0.0224339,0.132972,0.138141,0.0222906,-0.238755,-0.138767,0.0223716,-0.245175,0.132213,0.0222252
0.046,0.046,1,-0.00927187,0.00024711,0.000392624,0.0434039,0.000434992,0.000497536,35,35,35,35,35,35,35,35,-0.0845979,0.000324389,0.327764,1,1,1,1,0.132869,-0.131261,0.0224339,0.132972,0.138141,0.0222906,-0.238755,-0.138767,0.0223716,-0.245175,0.132213,0.0222252
0.048,0.048,1,-0.00965461,0.000270516,0.000429434,0.0453432,0.00045698,0.000531244,35,35,35,35,35,35,35,35,-0.0845798,0.000347795,0.32777,1,1,1,1,0.132891,-0.131263,0.022453,0.132985,0.138139,0.0222813,-0.238733,-0.138781,0.0223922,-0.245162,0.132199,0.0222172
0.05,0.05,1,-0.0100352,0.000293216,0.000467671,0.047284,0.000481004,0.000563473,35,35,35,35,35,35,35,35,-0.0845601,0.000370495,0.327775,1,1,1,1,0.132913,-0.131265,0.0224714,0.133,0.138137,0.0222723,-0.238711,-0.138794,0.0224126,-0.245147,0.132186,0.0222102
0.052,0.052,1,-0.0104115,0.000317726,0.000507946,0.0492151,0.000507168,0.000597475,35,35,35,35,35,35,35,35,-0.0845368,0.000395005,0.327782,1,1,1,1,0.13282,-0.131232,0.0223456,0.132946,0.138158,0.0223415,-0.238805,-0.138685,0.0222746,-0.245195,0.132282,0.0222658
0.054,0.054,1,-0.0108104,0.000317726,0.000543031,0.0512521,0.00052682,0.000600737,35,35,35,35,35,35,35,35,-0.0845368,0.000395005,0.327782,1,1,1,1,0.13282,-0.131232,0.0223456,0.132946,0.138158,0.0223415,-0.238805,-0.138685,0.0222746,-0.245195,0.132282,0.0222658
0.056,0.056,1,-0.0111815,0.000343155,0.000586194,0.0531681,0.000553292,0.00063488,35,35,35,35,35,35,35,35,-0.0845098,0.000420434,0.327789,1,1,1,1,0.13285,-0.131236,0.0223666,0.132967,0.138154,0.0223307,-0.238776,-0.1387,0.0222987,-0.245174,0.132267,0.0222579
0.058,0.058,1,-0.0115485,0.000368693,0.000630433,0.0550834,0.00058066,0.000667936,35,35,35,35,35,35,35,35,-0.0844794,0.000445972,0.327795,1,1,1,1,0.132882,-0.13124,0.022387,0.132991,0.13815,0.0223198,-0.238743,-0.138715,0.0223225,-0.245149,0.132252,0.0222503
0.06,0.06,1,-0.0119101,0.000395705,0.000676178,0.0569922,0.000611199,0.000700782,35,35,35,35,35,35,35,35,-0.0844444,0.000472984,0.327802,1,1,1,1,0.132918,-0.131243,0.0224073,0.133019,0.138147,0.0223079,-0.238707,-0.138729,0.0223474,-0.245122,0.132237,0.0222429
0.062,0.062,1,-0.0123038,0.000397249,0.00071684,0.0590108,0.000631544,0.000705632,35,35,35,35,35,35,35,35,-0.0844423,0.000474528,0.327802,1,1,1,1,0.13292,-0.131243,0.0224085,0.133021,0.138147,0.0223072,-0.238705,-0.13873,0.0223489,-0.24512,0.132237,0.0222425
0.064,0.064,1,-0.012659,0.000425814,0.000765472,0.0609095,0.000666054,0.00073815,35,35,35,35,35,35,35,35,-0.0844025,0.000503093,0.327809,1,1,1,1,0.132959,-0.131245,0.0224287,0.133052,0.138145,0.0222942,-0.238665,-0.138743,0.0223753,-0.245088,0.132223,0.0222355
0.066,0.066,1,-0.013001,0.000460981,0.000817023,0.0627795,0.000708175,0.00077527,35,35,35,35,35,35,35,35,-0.0843504,0.00053826,0.327818,1,1,1,1,0.133009,-0.131248,0.0224524,0.133093,0.138142,0.0222778,-0.238615,-0.138759,0.022408,-0.245047,0.132207,0.022228
0.068,0.068,1,-0.0133942,0.000460981,0.000861168,0.064795,0.000727777,0.000778425,35,35,35,35,35,35,35,35,-0.0843504,0.00053826,0.327818,1,1,1,1,0.133009,-0.131248,0.0224524,0.133093,0.138142,0.0222778,-0.238615,-0.138759,0.022408,-0.245047,0.132207,0.022228
0.07,0.07,1,-0.013737,0.000492691,0.000914511,0.0666752,0.000771262,0.000810533,35,35,35,35,35,35,35,35,-0.0843009,0.000569969,0.327826,1,1,1,1,0.133056,-0.13125,0.0224727,0.133131,0.13814,0.0222626,-0.238568,-0.138772,0.0224378,-0.245009,0.132193,0.0222223
0.072,0.072,1,-0.0140713,0.000527719,0.0009701,0.0685405,0.000820758,0.000844225,35,35,35,35,35,35,35,35,-0.0842438,0.000604998,0.327835,1,1,1,1,0.133108,-0.131252,0.0224942,0.133175,0.138138,0.0222455,-0.238516,-0.138786,0.0224711,-0.244965,0.13218,0.0222169
0.074,0.074,1,-0.0144617,0.000527719,0.00101809,0.0705452,0.000840316,0.000847307,35,35,35,35,35,35,35,35,-0.0842438,0.000604998,0.327835,1,1,1,1,0.132821,-0.13121,0.0223346,0.132934,0.138169,0.0223621,-0.238793,-0.138658,0.0222423,-0.245199,0.132291,0.0222649
0.076,0.076,1,-0.0147884,0.000564435,0.00107665,0.072386,0.000893741,0.000881413,35,35,35,35,35,35,35,35,-0.0841812,0.000641714,0.327844,1,1,1,1,0.132856,-0.13121,0.0223496,0.132957,0.138167,0.0223518,-0.238758,-0.138665,0.0222616,-0.245167,0.132286,0.0222621
0.078,0.078,1,-0.0150992,0.000607541,0.00113772,0.0741885,0.000953907,0.000921573,35,35,35,35,35,35,35,35,-0.0841036,0.00068482,0.327855,1,1,1,1,0.132927,-0.131218,0.0223773,0.133017,0.138159,0.0223271,-0.238687,-0.138687,0.0223053,-0.245106,0.132263,0.0222534
0.08,0.08,1,-0.0154865,0.000607541,0.00118952,0.0761816,0.00097342,0.000924558,35,35,35,35,35,35,35,35,-0.0841036,0.00068482,0.327855,1,1,1,1,0.132927,-0.131218,0.0223773,0.133017,0.138159,0.0223271,-0.238687,-0.138687,0.0223053,-0.245106,0.132263,0.0222534
0.082,0.082,1,-0.0157951,0.000648952,0.00125246,0.0779858,0.00103569,0.000963954,35,35,35,35,35,35,35,35,-0.0840259,0.00072623,0.327865,1,1,1,1,0.132997,-0.131225,0.0224027,0.133077,0.138152,0.0223026,-0.238617,-0.138708,0.0223473,-0.245046,0.132242,0.0222455
0.084,0.084,1,-0.0160955,0.00069265,0.00131711,0.0797777,0.00110467,0.00100584,35,35,35,35,35,35,35,35,-0.0839411,0.000769929,0.327875,1,1,1,1,0.133073,-0.131231,0.0224281,0.133141,0.138146,0.022276,-0.238541,-0.13873,0.022392,-0.244982,0.13222,0.0222382
0.086,0.086,1,-0.0163928,0.000736146,0.001383,0.0815682,0.00117753,0.00104785,35,35,35,35,35,35,35,35,-0.0838544,0.000813425,0.327885,1,1,1,1,0.133149,-0.131237,0.0224523,0.133207,0.13814,0.022249,-0.238464,-0.138751,0.0224368,-0.244916,0.132199,0.0222318
0.088,0.088,1,-0.0167707,0.000738622,0.00144042,0.0835338,0.00120015,0.00105289,35,35,35,35,35,35,35,35,-0.0838494,0.000815901,0.327886,1,1,1,1,0.133154,-0.131237,0.0224536,0.13321,0.13814,0.0222474,-0.23846,-0.138752,0.0224393,-0.244912,0.132197,0.0222315
0.09,0.09,1,-0.0170537,0.000786854,0.00151006,0.085297,0.0012833,0.0010993,35,35,35,35,35,35,35,35,-0.0837507,0.000864133,0.327897,1,1,1,1,0.13324,-0.131243,0.0224794,0.133284,0.138135,0.022217,-0.238373,-0.138774,0.0224895,-0.244839,0.132174,0.0222256
0.092,0.092,1,-0.0173402,0.000831913,0.00158035,0.0870713,0.00136584,0.00114289,35,35,35,35,35,35,35,35,-0.0836566,0.000909192,0.327908,1,1,1,1,0.133321,-0.131247,0.0225026,0.133353,0.13813,0.0221882,-0.238292,-0.138795,0.0225369,-0.244769,0.132153,0.0222211
0.094,0.094,1,-0.0177195,0.000831913,0.00164091,0.0890339,0.00138526,0.00114555,35,35,35,35,35,35,35,35,-0.0836566,0.000909192,0.327908,1,1,1,1,0.133321,-0.131247,0.0225026,0.133353,0.13813,0.0221882,-0.238292,-0.138795,0.0225369,-0.244769,0.132153,0.0222211
0.096,0.096,1,-0.0179919,0.000881572,0.00171502,0.09078,0.00147779,0.00119322,35,35,35,35,35,35,35,35,-0.083551,0.000958851,0.327921,1,1,1,1,0.133411,-0.131251,0.0225275,0.13343,0.138125,0.0221561,-0.238201,-0.138817,0.0225898,-0.244691,0.132131,0.022217
0.098,0.098,1,-0.0182493,0.000935972,0.00179158,0.0924489,0.00157889,0.00124534,35,35,35,35,35,35,35,35,-0.0834316,0.00101325,0.327934,1,1,1,1,0.132933,-0.131183,0.022356,0.132997,0.138177,0.0223516,-0.238677,-0.138649,0.0222568,-0.245111,0.132286,0.0222561
0.1,0.1,1,-0.0186247,0.000935972,0.00185584,0.0943969,0.00159826,0.00124782,35,35,35,35,35,35,35,35,-0.0834316,0.00101325,0.327934,1,1,1,1,0.132933,-0.131183,0.022356,0.132997,0.138177,0.0223516,-0.238677,-0.138649,0.0222568,-0.245111,0.132286,0.0222561
0.102,0.102,1,-0.0188706,0.000992561,0.00193525,0.0959932,0.00170405,0.00130276,35,35,35,35,35,35,35,35,-0.0833033,0.00106984,0.327948,1,1,1,1,0.133044,-0.13122,0.0223977,0.133092,0.13814,0.0222999,-0.238566,-0.138708,0.0223321,-0.245016,0.132228,0.022238
0.104,0.104,1,-0.0191137,0.00104842,0.00201558,0.0975721,0.00181211,0.00135814,35,35,35,35,35,35,35,35,-0.0831736,0.0011257,0.327962,1,1,1,1,0.133155,-0.131262,0.0224403,0.133188,0.138099,0.0222458,-0.238455,-0.13877,0.0224092,-0.24492,0.132165,0.0222184
0.106,0.106,1,-0.0194851,0.00104842,0.0020835,0.0995048,0.00183143,0.00136042,35,35,35,35,35,35,35,35,-0.0831736,0.0011257,0.327962,1,1,1,1,0.133155,-0.131262,0.0224403,0.133188,0.138099,0.0222458,-0.238455,-0.13877,0.0224092,-0.24492,0.132165,0.0222184
0.108,0.108,1,-0.0197097,0.00110987,0.0021676,0.101036,0.00195269,0.00142224,35,35,35,35,35,35,35,35,-0.0830281,0.00118715,0.327977,1,1,1,1,0.133279,-0.131307,0.0224864,0.133294,0.138053,0.0221852,-0.23833,-0.13884,0.022495,-0.244813,0.132094,0.0221974
0.11,0.11,1,-0.0199241,0.00117391,0.00225362,0.102551,0.00208286,0.00148782,35,35,35,35,35,35,35,35,-0.0828739,0.00125119,0.327992,1,1,1,1,0.133409,-0.131352,0.0225329,0.133406,0.138007,0.0221219,-0.238199,-0.138911,0.0225843,-0.244701,0.132023,0.0221771
0.112,0.112,1,-0.0202912,0.00117391,0.00232517,0.104467,0.00210214,0.00148987,35,35,35,35,35,35,35,35,-0.0828739,0.00125119,0.327992,1,1,1,1,0.133409,-0.131352,0.0225329,0.133406,0.138007,0.0221219,-0.238199,-0.138911,0.0225843,-0.244701,0.132023,0.0221771
0.114,0.114,1,-0.0205028,0.001237,0.00241351,0.105984,0.00223487,0.00155545,35,35,35,35,35,35,35,35,-0.0827198,0.00131428,0.328008,1,1,1,1,0.133539,-0.131394,0.022577,0.133517,0.137965,0.02206,-0.238069,-0.138979,0.0226721,-0.24459,0.131954,0.0221591
0.116,0.116,1,-0.0207051,0.00130243,0.00250386,0.10749,0.00237584,0.00162433,35,35,35,35,35,35,35,35,-0.082558,0.00137971,0.328024,1,1,1,1,0.133675,-0.131435,0.022621,0.133633,0.137924,0.0219964,-0.237932,-0.139047,0.0227629,-0.244473,0.131885,0.0221423
0.118,0.118,1,-0.0208982,0.00137021,0.00259626,0.108984,0.00252507,0.00169647,35,35,35,35,35,35,35,35,-0.0823884,0.00144749,0.328042,1,1,1,1,0.133817,-0.131474,0.022665,0.133753,0.137885,0.0219312,-0.23779,-0.139115,0.0228566,-0.244352,0.131816,0.022127
0.12,0.12,1,-0.0212593,0.00137021,0.00267256,0.110877,0.00254431,0.00169814,35,35,35,35,35,35,35,35,-0.0823884,0.00144749,0.328042,1,1,1,1,0.133817,-0.131474,0.022665,0.133753,0.137885,0.0219312,-0.23779,-0.139115,0.0228566,-0.244352,0.131816,0.022127
0.122,0.122,1,-0.0214311,0.00144408,0.00276909,0.1123,0.00270818,0.00177723,35,35,35,35,35,35,35,35,-0.0822006,0.00152136,0.328061,1,1,1,1,0.133007,-0.131132,0.0223489,0.133015,0.138207,0.0223575,-0.238573,-0.138616,0.0222456,-0.245044,0.132315,0.0222577
0.124,0.124,1,-0.0216127,0.00151202,0.00286529,0.113711,0.00286209,0.00185087,35,35,35,35,35,35,35,35,-0.0820242,0.0015893,0.328078,1,1,1,1,0.133092,-0.131169,0.0223797,0.133106,0.138185,0.0223218,-0.238479,-0.138663,0.0223092,-0.244971,0.132257,0.0222417
0.126,0.126,1,-0.021969,0.00151202,0.00294511,0.115587,0.00288129,0.00185226,35,35,35,35,35,35,35,35,-0.0820242,0.0015893,0.328078,1,1,1,1,0.133092,-0.131169,0.0223797,0.133106,0.138185,0.0223218,-0.238479,-0.138663,0.0223092,-0.244971,0.132257,0.0222417
0.128,0.128,1,-0.0221173,0.00159026,0.00304634,0.116898,0.00305906,0.00193786,35,35,35,35,35.002,35,35,35,-0.0818179,0.00166754,0.328099,1,1,0.9934,1,0.133264,-0.131241,0.0224411,0.133253,0.138113,0.022233,-0.238306,-0.138769,0.0224316,-0.244824,0.132149,0.022214
0.13,0.13,1,-0.0222542,0.00167106,0.00314948,0.118185,0.00324627,0.0020275,35,35,35,35,35.004,35,35,35,-0.0816017,0.00174834,0.32812,1,1,0.9934,1,0.133444,-0.131315,0.0225038,0.133406,0.138039,0.0221408,-0.238126,-0.13888,0.0225588,-0.24467,0.132038,0.0221864
0.132,0.132,1,-0.0226056,0.00167106,0.00323277,0.120042,0.00326544,0.00202856,35,35,35,35,35.0059,35,35,35,-0.0816017,0.00174834,0.32812,1,1,0.9934,1,0.133444,-0.131315,0.0225038,0.133406,0.138039,0.0221408,-0.238126,-0.13888,0.0225588,-0.24467,0.132038,0.0221864
0.134,0.134,1,-0.0226928,0.00176789,0.00334263,0.121211,0.00349155,0.00213714,35,35,35,35,35.0079,35,35,35,-0.0813394,0.00184517,0.328145,1,1,0.9934,1,0.133662,-0.1314,0.022577,0.133591,0.137953,0.0220307,-0.237907,-0.13901,0.0227111,-0.244484,0.131907,0.0221558
0.136,0.136,1,-0.0228164,0.00184974,0.00344997,0.12249,0.00369009,0.00223024,35,35,35,35,35.0154,35,35,35,-0.0811151,0.00192702,0.328167,1,1,0.975,1,0.133847,-0.131468,0.0226369,0.133748,0.137885,0.0219386,-0.237721,-0.139117,0.0228394,-0.244326,0.131799,0.0221323
0.138,0.138,1,-0.0231498,0.00185436,0.00353791,0.124295,0.00371948,0.00223615,35,35,35,35,35.0229,35,35,35,-0.0811023,0.00193164,0.328168,1,1,0.975,1,0.133858,-0.131472,0.0226402,0.133757,0.137881,0.0219334,-0.237711,-0.139123,0.0228467,-0.244317,0.131793,0.0221311
0.14,0.14,1,-0.0232607,0.00193873,0.0036485,0.125554,0.00392769,0.00233288,35,35,35,35,35.0304,35,35,35,-0.0808689,0.00201601,0.328191,1,1,0.975,1,0.13405,-0.131539,0.0227001,0.13392,0.137814,0.0218395,-0.237517,-0.13923,0.0229785,-0.244154,0.131685,0.0221094
0.142,0.142,1,-0.0233474,0.00203039,0.00376256,0.126768,0.00415633,0.00243882,35,35,35,35,35.0379,35,35,35,-0.0806131,0.00210767,0.328216,1,1,0.975,1,0.13426,-0.131607,0.0227632,0.134098,0.137745,0.0217387,-0.237306,-0.139342,0.0231213,-0.243975,0.131571,0.0220886
0.144,0.144,1,-0.0236882,0.00203039,0.00385264,0.128583,0.00417546,0.00243911,35,35,35,35,35.0514,35,35,35,-0.0806131,0.00210767,0.328216,1,1,0.955,1,0.13426,-0.131607,0.0227632,0.134098,0.137745,0.0217387,-0.237306,-0.139342,0.0231213,-0.243975,0.131571,0.0220886
0.146,0.146,1,-0.0237613,0.00212442,0.00396988,0.129747,0.00441298,0.00254852,35,35,35,35,35.0649,35,35,35,-0.0803474,0.0022017,0.328242,1,1,0.955,1,0.13326,-0.131127,0.0223885,0.13321,0.138207,0.0223016,-0.238285,-0.138637,0.0223317,-0.24484,0.132261,0.0222412
0.148,0.148,1,-0.023822,0.00222038,0.00408874,0.13083,0.00465713,0.00266118,35,35,35,35,35.0784,35,35,35,-0.0800711,0.00229766,0.328268,1,1,0.955,1,0.133487,-0.131223,0.0224649,0.133403,0.13811,0.0221843,-0.238057,-0.138781,0.0224938,-0.244647,0.132116,0.0222099
0.15,0.15,1,-0.0238856,0.00231335,0.0042078,0.131908,0.00489739,0.00277154,35,35,35,35,35.0979,35,35,35,-0.0797996,0.00239063,0.328294,1,1,0.935,1,0.133711,-0.131322,0.022541,0.133592,0.138011,0.0220675,-0.237832,-0.138927,0.0226541,-0.244457,0.131968,0.0221776
0.152,0.152,1,-0.0242035,0.00231857,0.00430373,0.133655,0.00492906,0.00277746,35,35,35,35,35.1174,35,35,35,-0.0797843,0.00239585,0.328296,1,1,0.935,1,0.133724,-0.131328,0.0225453,0.133603,0.138005,0.0220609,-0.23782,-0.138935,0.0226632,-0.244446,0.13196,0.0221758
0.154,0.154,1,-0.0242214,0.00242451,0.00442854,0.134618,0.00520472,0.00290459,35,35,35,35,35.1369,35,35,35,-0.079471,0.00250179,0.328325,1,1,0.935,1,0.133981,-0.13144,0.0226313,0.133821,0.137892,0.021927,-0.237561,-0.139102,0.0228468,-0.244227,0.131792,0.0221399
0.156,0.156,1,-0.0242752,0.00251669,0.00455072,0.135687,0.00545089,0.00301631,35,35,35,35,35.1564,35,35,35,-0.0791955,0.00259397,0.32835,1,1,0.935,1,0.134208,-0.131536,0.0227047,0.134012,0.137796,0.0218109,-0.237333,-0.139245,0.0230065,-0.244035,0.131647,0.0221104
0.158,0.158,1,-0.0246025,0.00251669,0.00464843,0.137452,0.00547001,0.00301554,35,35,35,35,35.1759,35,35,35,-0.0791955,0.00259397,0.32835,1,1,0.935,1,0.134208,-0.131536,0.0227047,0.134012,0.137796,0.0218109,-0.237333,-0.139245,0.0230065,-0.244035,0.131647,0.0221104
0.16,0.16,1,-0.02461,0.00262208,0.00477656,0.138415,0.005753,0.00314429,35,35,35,35,35.2014,35,35,35,-0.0788777,0.00269936,0.32838,1,1,0.915,1,0.134468,-0.131641,0.0227867,0.134232,0.13769,0.0216791,-0.237072,-0.139406,0.0231886,-0.243814,0.131485,0.022079
0.162,0.162,1,-0.0246049,0.00272999,0.00490668,0.139363,0.00604681,0.0032773,35,35,35,35,35.2269,35,35,35,-0.0785494,0.00280727,0.32841,1,1,0.915,1,0.134737,-0.131745,0.0228685,0.134459,0.137585,0.0215453,-0.236801,-0.139567,0.0233744,-0.243586,0.131322,0.0220497
0.164,0.164,1,-0.0249261,0.00272999,0.00500758,0.141105,0.00606591,0.00327606,35,35,35,35,35.2524,35,35,35,-0.0785494,0.00280727,0.32841,1,1,0.915,1,0.134737,-0.131745,0.0228685,0.134459,0.137585,0.0215453,-0.236801,-0.139567,0.0233744,-0.243586,0.131322,0.0220497
0.166,0.166,1,-0.0249065,0.00284045,0.00514081,0.142031,0.0063707,0.00341301,35,35,35,35,35.2839,35,35,35,-0.0782106,0.00291773,0.328441,1,1,0.895,1,0.135014,-0.131847,0.0229502,0.134692,0.137482,0.0214096,-0.236523,-0.139728,0.023564,-0.243352,0.131159,0.0220225
0.168,0.168,1,-0.0248928,0.00294741,0.00527432,0.14298,0.00667004,0.00354636,35,35,35,35,35.3154,35,35,35,-0.0778799,0.00302469,0.328472,1,1,0.895,1,0.135284,-0.131944,0.0230282,0.134919,0.137384,0.0212787,-0.236252,-0.139882,0.0237479,-0.243123,0.131002,0.0219979
0.17,0.17,1,-0.0248866,0.00304987,0.00540758,0.143913,0.00696051,0.00367478,35,35,35,35,35.3469,35,35,35,-0.0775588,0.00312715,0.328501,1,1,0.895,1,0.133615,-0.131129,0.0224419,0.133442,0.138195,0.0222174,-0.237883,-0.138721,0.0224528,-0.244545,0.132165,0.0222202
