t_real, tv, d_tv, e_p_x, e_p_y,e_p_z, e_o_x, e_o_y, e_o_z, e_v_lin_x, e_v_lin_y, e_v_lin_z, e_v_ang_x, e_v_ang_y, e_v_ang_z,W_0x, W_0y, W_0z,  W_1x, W_1y, W_1z,  W_2x, W_2y, W_2z,  W_3x, W_3y, W_3z,p_c_x, p_c_y, p_c_z,p_d_x, p_d_y, p_d_z,prob0, prob1, prob2, prob3 
0.03,0,1,-0.00188604,-4.57898e-06,2.86384e-05,6.77771e-05,-3.06109e-05,-3.356e-05,-0.063384,-0.000151492,0.00181766,0.00625301,-0.000708962,-0.00092535,35.0093,35.0093,35.0093,35,35,35,35,35,35,35,35,35,-0.0834131,-0.00195196,0.327588,-0.081527,-0.00194738,0.327559,1,1,1,1
0.032,0,1,-0.00201111,-4.57898e-06,2.86384e-05,6.77771e-05,-3.06109e-05,-3.356e-05,-0.0633469,-0.000151492,0.00181766,0.00625301,-0.000708962,-0.00092535,35.01,35.01,35.01,35,35,35,35,35,35,35,35,35,-0.0834131,-0.00195196,0.327588,-0.0814019,-0.00194738,0.327559,1,1,1,1
0.034,0,1,-0.00213739,-5.22759e-06,3.39636e-05,8.18589e-05,-3.85017e-05,-3.84103e-05,-0.063338,-0.000160059,0.00190591,0.00643387,-0.000854912,-0.000958515,35.0107,35.0107,35.0107,35,35,35,35,35,35,35,35,35,-0.0834144,-0.00195261,0.327593,-0.081277,-0.00194738,0.327559,1,1,1,1
0.036,0,1,-0.00226368,-5.90878e-06,3.95962e-05,9.6742e-05,-4.71903e-05,-4.34395e-05,-0.063272,-0.000168868,0.00197937,0.0064785,-0.000977674,-0.000985673,35.0113,35.0113,35.0113,35,35,35,35,35,35,35,35,35,-0.0834157,-0.00195329,0.327599,-0.0811521,-0.00194738,0.327559,1,1,1,1
0.038,0,1,-0.0023885,-5.90878e-06,3.95962e-05,9.6742e-05,-4.71903e-05,-4.34395e-05,-0.0632275,-0.000168868,0.00197937,0.0064785,-0.000977674,-0.000985673,35.012,35.012,35.012,35,35,35,35,35,35,35,35,35,-0.0834157,-0.00195329,0.327599,-0.0810272,-0.00194738,0.327559,1,1,1,1
0.04,0,1,-0.00251405,-6.6333e-06,4.54336e-05,0.000110268,-5.72855e-05,-4.87079e-05,-0.0629632,-0.00017885,0.002025,0.00625731,-0.00126467,-0.00103388,35.0127,35.0127,35.0127,35,35,35,35,35,35,35,35,35,-0.0834166,-0.00195402,0.327605,-0.0809025,-0.00194738,0.327559,1,1,1,1
0.042,0,1,-0.00263868,-7.36669e-06,5.14513e-05,0.000125483,-6.81436e-05,-5.40421e-05,-0.0627011,-0.000181502,0.00207865,0.00650401,-0.00134482,-0.00104396,35.0133,35.0133,35.0133,35,35,35,35,35,35,35,35,35,-0.0834166,-0.00195475,0.327611,-0.0807779,-0.00194738,0.327559,1,1,1,1
0.044,0,1,-0.0027632,-7.36669e-06,5.14513e-05,0.000125483,-6.81436e-05,-5.40421e-05,-0.0626491,-0.000181502,0.00207865,0.00650401,-0.00134482,-0.00104396,35.014,35.014,35.014,35,35,35,35,35,35,35,35,35,-0.0834166,-0.00195475,0.327611,-0.0806534,-0.00194738,0.327559,1,1,1,1
0.046,0,1,-0.00288683,-8.11174e-06,5.76626e-05,0.000141777,-7.90545e-05,-5.94443e-05,-0.0623855,-0.000185344,0.00213323,0.00657005,-0.00131032,-0.00106125,35.0147,35.0147,35.0147,35,35,35,35,35,35,35,35,35,-0.0834158,-0.0019555,0.327617,-0.080529,-0.00194738,0.327559,1,1,1,1
0.048,0,1,-0.00301004,-8.67125e-06,6.23674e-05,0.000153999,-8.69426e-05,-6.34834e-05,-0.0621764,-0.00018885,0.00217275,0.00658698,-0.00127153,-0.00107445,35.0153,35.0153,35.0153,35,35,35,35,35,35,35,35,35,-0.0834147,-0.00195606,0.327622,-0.0804047,-0.00194738,0.327559,1,1,1,1
