t_real, tv, d_tv, e_p_x, e_p_y,e_p_z, e_o_x, e_o_y, e_o_z, e_v_lin_x, e_v_lin_y, e_v_lin_z, e_v_ang_x, e_v_ang_y, e_v_ang_z,W_0x, W_0y, W_0z,  W_1x, W_1y, W_1z,  W_2x, W_2y, W_2z,  W_3x, W_3y, W_3z,p_c_x, p_c_y, p_c_z,p_d_x, p_d_y, p_d_z,prob0, prob1, prob2, prob3 
0.034,0,1,0.00735791,-6.19526e-05,0.000573126,-0.0159693,7.99783e-05,-3.88567e-05,0.208982,-0.0035449,0.0327625,-0.33352,-0.00163043,-0.00182404,35,35,35,35,35,35,35,35,35,35,35,35,0.0460382,-0.0244044,0.356494,0.0386803,-0.0243425,0.355921,1,1,1,1
0.036,0,1,0.00779253,-6.19526e-05,0.000640565,-0.0169735,8.63917e-05,-3.84203e-05,0.21731,0,0.0337191,-0.351484,0.0022527,0.000148807,35,35,35,35,35,35,35,35,35,35,35,35,0.0460213,-0.0244108,0.356496,0.0382457,-0.0243425,0.355854,1,1,1,1
0.038,0,1,0.00820861,-6.86811e-05,0.000713624,-0.0179289,8.08524e-05,-4.36912e-05,0.208038,-0.00336422,0.0365297,-0.334371,-0.00194684,-0.00181589,35,35,35,35,35,35,35,35,35,35,35,35,0.0460203,-0.0244112,0.356496,0.0378117,-0.0243425,0.355782,1,1,1,1
0.04,0,1,0.00862071,-7.57936e-05,0.000790606,-0.0188707,7.45664e-05,-4.92323e-05,0.206054,-0.00355625,0.0384913,-0.329657,-0.00220905,-0.00190846,35,35,35,35,35,35,35,35,35,35,35,35,0.045999,-0.0244183,0.356498,0.0373783,-0.0243425,0.355707,1,1,1,1
0.042,0,1,0.0090269,-8.3214e-05,0.000871428,-0.0197953,7.23553e-05,-5.2986e-05,0.203093,-0.00371021,0.0404107,-0.323582,-0.000777459,-0.00129584,35,35,35,35,35,35,35,35,35,35,35,35,0.0459725,-0.0244257,0.3565,0.0369456,-0.0243425,0.355628,1,1,1,1
0.044,0,1,0.00945888,-8.3214e-05,0.000954114,-0.020799,7.87732e-05,-5.2566e-05,0.21599,0,0.0413429,-0.351297,0.00225694,0.000137412,35,35,35,35,35,35,35,35,35,35,35,35,0.0459725,-0.0244257,0.3565,0.0365136,-0.0243425,0.355546,1,1,1,1
0.046,0,1,0.00985806,-9.11169e-05,0.00104231,-0.0217219,7.49762e-05,-5.39447e-05,0.199589,-0.00395145,0.0440982,-0.323039,-0.001325,-0.000457724,35,35,35,35,35,35,35,35,35,35,35,35,0.0459405,-0.0244336,0.356502,0.0360824,-0.0243425,0.355459,1,1,1,1
0.048,0,1,0.0102885,-9.11169e-05,0.00113258,-0.0227253,8.1393e-05,-5.35296e-05,0.215229,0,0.0451362,-0.351189,0.00225683,0.000133958,35,35,35,35,35,35,35,35,35,35,35,35,0.0459405,-0.0244336,0.356502,0.0356519,-0.0243425,0.355369,1,1,1,1
0.05,0,1,0.0106806,-9.95321e-05,0.00122805,-0.0236457,7.36794e-05,-5.24437e-05,0.196033,-0.00420762,0.0477316,-0.322124,-0.00268662,0.000421368,35,35,35,35,35,35,35,35,35,35,35,35,0.0459029,-0.024442,0.356503,0.0352223,-0.0243425,0.355275,1,1,1,1
0.052,0,1,0.0110687,-0.000107986,0.00132694,-0.0245679,6.26977e-05,-4.91847e-05,0.194071,-0.00422684,0.0494447,-0.322772,-0.00382171,0.00119485,35,35,35,35,35,35,35,35,35,35,35,35,0.0458598,-0.0244509,0.356504,0.0347935,-0.0243425,0.355177,1,1,1,1
